Step,Scaffold,SMILES,DRD2_pred_activity,HB-donors (Lipinski),Number of rotatable bonds,Custom_alerts,raw_DRD2_pred_activity,raw_HB-donors (Lipinski),raw_Number of rotatable bonds,total_score,ID
8.0,O=S(=O)(N=c1cccc[nH]1)c1ccsc1,O=S(=O)(N=c1cccc[nH]1)c1cc(Cl)sc1Cl,0.3785134553909302,1.0,1.0,1.0,0.3785134553909302,1.0,2.0,0.5166215896606445,Use-case DRD2 Demo_288
1.0,c1ccccc1,CC(C)(CCC(N)=O)C(=O)C=Cc1cccc(Cl)c1,0.3785106837749481,1.0,1.0,1.0,0.3785106837749481,1.0,6.0,0.5166194438934326,Use-case DRD2 Demo_289
9.0,c1ccccc1,CCc1cccc(NC(N)=NC(C)C)c1,0.3784814178943634,1.0,1.0,1.0,0.3784814178943634,2.0,3.0,0.5165966749191284,Use-case DRD2 Demo_290
3.0,c1ccc(CN2CCCC2CNCc2c[nH]nc2Cn2cncn2)cc1,Brc1ccc(CN2CCCC2CNCc2c[nH]nc2Cn2cncn2)cc1,0.37844979763031006,1.0,1.0,1.0,0.37844979763031006,2.0,8.0,0.5165720582008362,Use-case DRD2 Demo_291
3.0,c1ccc(C(CNC2CC2c2ccccc2)c2ccccc2)cc1,OC(CNC1CC1c1ccccc1)(c1cccc(F)c1)c1cccc(F)c1,0.37822723388671875,1.0,1.0,1.0,0.37822723388671875,2.0,6.0,0.5163989663124084,Use-case DRD2 Demo_292
1.0,S=c1[nH]c2ccccc2s1,Cc1cc2[nH]c(=S)sc2cc1C,0.37818440794944763,1.0,1.0,1.0,0.37818440794944763,1.0,0.0,0.5163657069206238,Use-case DRD2 Demo_293
6.0,c1ccc(-c2csc(=Nc3ccc4ccccc4c3)[nH]2)cc1,N#Cc1ccc(-c2csc(=Nc3ccc4ccccc4c3)[nH]2)cc1,0.3781754970550537,1.0,1.0,1.0,0.3781754970550537,1.0,2.0,0.5163586735725403,Use-case DRD2 Demo_294
7.0,O=c1cc(-c2ccncc2)nc(N2CCOC(c3ccccc3)C2)[nH]1,CCCOc1ccc(C2CN(c3nc(-c4ccncc4F)cc(=O)n3C)CCO2)cc1,0.3779796063899994,1.0,1.0,1.0,0.3779796063899994,0.0,6.0,0.5162063837051392,Use-case DRD2 Demo_295
1.0,c1ccc(C(OCc2ccccc2-c2cnoc2)c2ccncc2)cc1,COc1cc(C(OCc2ccccc2-c2c(C)noc2C)c2ccncc2)ccc1C#N,0.37788841128349304,1.0,1.0,1.0,0.37788841128349304,0.0,7.0,0.5161354541778564,Use-case DRD2 Demo_296
7.0,c1ccc(CCN2CCC(c3ccc4c(c3)C(Cc3ccccc3)C(N3CCCC3)CC4)CC2)cc1,c1ccc(CCN2CCC(c3ccc4c(c3)C(Cc3ccccc3)C(N3CCCC3)CC4)CC2)cc1,0.37781617045402527,1.0,1.0,1.0,0.37781617045402527,0.0,7.0,0.5160792469978333,Use-case DRD2 Demo_297
7.0,O=C1CC2CN(Cc3ccncc3)CCC2N1CCN1CCCC1,O=C1CC2CN(Cc3ccncc3)CCC2N1CCN1CCCC1,0.3778044581413269,1.0,1.0,1.0,0.3778044581413269,0.0,5.0,0.5160701274871826,Use-case DRD2 Demo_298
4.0,O=C(NCc1ccco1)c1ccccc1,CN(C)CCN(Cc1ccco1)C(=O)c1ccccc1[N+](=O)[O-],0.3778001368045807,1.0,1.0,1.0,0.3778001368045807,0.0,7.0,0.5160667896270752,Use-case DRD2 Demo_299
3.0,O=C(CNc1ccccc1)Nc1ccccc1,CC(Nc1ccc(F)c([N+](=O)[O-])c1)C(=O)Nc1ccc(Cl)cc1,0.37779656052589417,1.0,1.0,1.0,0.37779656052589417,2.0,5.0,0.5160639882087708,Use-case DRD2 Demo_300
8.0,O=C(CNc1ccccc1)NCc1ccccc1,COc1ccc(CNC(=O)CN(c2cc(Cl)ccc2OC)S(C)(=O)=O)cc1,0.3777543902397156,1.0,1.0,1.0,0.3777543902397156,1.0,8.0,0.5160311460494995,Use-case DRD2 Demo_301
1.0,O=C(c1cccs1)N1CCc2nccc(-c3ccccc3OCc3cscc3-c3ccncc3)c2C1,O=C(c1cccs1)N1CCc2nccc(-c3ccccc3OCc3cscc3-c3ccncc3)c2C1,0.37761950492858887,1.0,1.0,1.0,0.37761950492858887,0.0,6.0,0.5159262418746948,Use-case DRD2 Demo_302
1.0,O=C(COc1ccccc1)N=Nc1c[nH]c2ccccc12,Cc1ccc2c(c1)c(N=NC(=O)COc1ccc(CN(C)O)cc1)c(O)n2C,0.37761038541793823,1.0,1.0,1.0,0.37761038541793823,2.0,6.0,0.5159191489219666,Use-case DRD2 Demo_303
0.0,O=c1c2ccccc2c(=O)c2c1c1ccc3cc1n32,O=C1c2cccc(Br)c2C(=O)c2c1c1ccc3cc1n23,0.3776063621044159,1.0,1.0,1.0,0.3776063621044159,0.0,0.0,0.515916109085083,Use-case DRD2 Demo_304
4.0,c1ccc(-c2nnc(C3COc4ccccc4C3)o2)cc1,COc1cc2c(cc1OC)OCC(c1nnc(-c3ccc(F)cc3)o1)C2,0.37735751271247864,1.0,1.0,1.0,0.37735751271247864,0.0,4.0,0.5157225131988525,Use-case DRD2 Demo_305
5.0,O=c1[nH][nH]c(-c2ccccc2)c1N=Nc1ccccc1,Cc1ccc(-c2[nH]n(C(N)=O)c(=O)c2N=Nc2ccc(Cl)cc2)cc1,0.3773403763771057,1.0,1.0,1.0,0.3773403763771057,2.0,3.0,0.5157091617584229,Use-case DRD2 Demo_306
0.0,O=C(c1ccccc1)C(Nc1ccccc1)c1ccccc1,CN(c1ccccc1)C(C(=O)c1ccccc1)c1ccccc1,0.37731578946113586,1.0,1.0,1.0,0.37731578946113586,0.0,5.0,0.5156900882720947,Use-case DRD2 Demo_307
9.0,O=C(NCc1ccccc1)n1c(=O)oc2ccc(-c3ccccc3)cc21,CC(NC(=O)n1c(=O)oc2ccc(-c3ccc(Br)cc3)cc21)c1ccccc1,0.3772638738155365,1.0,1.0,1.0,0.3772638738155365,1.0,3.0,0.515649676322937,Use-case DRD2 Demo_308
2.0,C1=Nc2ccccc2C1=Cc1ccccc1,CC(C)C(=O)c1c(O)cc(O)c(C=C2C=Nc3ccccc32)c1O,0.3771924376487732,1.0,1.0,1.0,0.3771924376487732,3.0,3.0,0.5155941247940063,Use-case DRD2 Demo_309
6.0,O=C(CCC(=O)n1nnc2ccccc21)NCc1ccccc1,COc1ccccc1CNC(=O)CCC(=O)n1nnc2ccccc21,0.3769526481628418,1.0,1.0,1.0,0.3769526481628418,1.0,6.0,0.5154076218605042,Use-case DRD2 Demo_310
1.0,O=C(c1ccco1)n1c2ccccc2c2ccccc21,O=C(c1ccco1)n1c2ccccc2c2ccccc21,0.37691986560821533,1.0,1.0,1.0,0.37691986560821533,0.0,1.0,0.5153821110725403,Use-case DRD2 Demo_311
9.0,O=c1cc(CCc2cnccn2)nc(-c2cnc3cc(OCCN4CCCCC4)cnc3c2)[nH]1,Cn1c(-c2cnc3cc(OCCN4CCCCC4)cnc3c2O)nc(CCc2cnccn2)cc1=O,0.3768143951892853,1.0,1.0,1.0,0.3768143951892853,1.0,8.0,0.5153000950813293,Use-case DRD2 Demo_312
6.0,O=C(C1CCC(=O)N(C2CCCCCC2)C1)N1CCNCC1,CC(=O)N1CCN(C(=O)C2CCC(=O)N(C3CCCCCC3)C2)CC1,0.376749724149704,1.0,1.0,1.0,0.376749724149704,0.0,2.0,0.5152497887611389,Use-case DRD2 Demo_313
4.0,O=c1[nH]c2ccccc2cc1C(c1nnnn1CCc1ccccc1)N1CCCCCC1,Cc1cccc2cc(C(c3nnnn3CCc3ccccc3)N3CCCCCC3)c(=O)[nH]c12,0.3767254650592804,1.0,1.0,1.0,0.3767254650592804,1.0,6.0,0.5152308940887451,Use-case DRD2 Demo_314
5.0,O=C(NC1CC1)C1CCCN1c1ncccn1,CN(C)CCN(C)C1CCN(c2ncc(F)cn2)C1C(=O)NC1CC1,0.3764873743057251,1.0,1.0,1.0,0.3764873743057251,1.0,7.0,0.5150457620620728,Use-case DRD2 Demo_315
1.0,N=c1[nH]c2c(s1)CCCC2,CC(C)CN(CC(C)C)C(C)C(=O)N=c1[nH]c2c(s1)CCCC2,0.376486599445343,1.0,1.0,1.0,0.376486599445343,1.0,6.0,0.515045166015625,Use-case DRD2 Demo_316
6.0,c1ccc(CNCc2ccc(CNCc3ccccc3)o2)cc1,CN(Cc1ccc(F)cc1)Cc1ccc(CN(C)Cc2cccc(Br)c2)o1,0.3761886656284332,1.0,1.0,1.0,0.3761886656284332,0.0,8.0,0.5148134231567383,Use-case DRD2 Demo_317
4.0,C1=C(c2c[nH]c3ccccc23)CCNC1,CN1CC=C(c2c[nH]c3cc(N)c(Cl)cc23)CC1(C)C,0.37593555450439453,1.0,1.0,1.0,0.37593555450439453,2.0,1.0,0.5146165490150452,Use-case DRD2 Demo_318
5.0,O=C1CCC2(CCCN(C(=O)C3CC3)C2)N1,COCCN1C(=O)CCC12CCCN(C(=O)C1CC1)C2,0.3758358359336853,1.0,1.0,1.0,0.3758358359336853,0.0,4.0,0.5145390033721924,Use-case DRD2 Demo_319
4.0,c1ccc(Cn2ccc(-c3ccc(-c4ccccc4)o3)n2)cc1,Fc1ccc(Cn2ccc(-c3ccc(-c4cccc(F)c4)o3)n2)cc1,0.375806599855423,1.0,1.0,1.0,0.375806599855423,0.0,4.0,0.5145162343978882,Use-case DRD2 Demo_320
7.0,c1ccccc1,CNCCCOc1ccccc1Cl,0.3757321834564209,1.0,1.0,1.0,0.3757321834564209,1.0,5.0,0.5144583582878113,Use-case DRD2 Demo_321
1.0,O=C(NCc1cccnc1)c1cc(-c2ccncc2)nc2ccccc12,O=C(NCc1cccnc1)c1cc(-c2ccncc2)nc2ccccc12,0.37558111548423767,1.0,1.0,1.0,0.37558111548423767,1.0,4.0,0.514340877532959,Use-case DRD2 Demo_322
6.0,c1ccc(N=c2ccnc3cc[nH]n23)cc1,Cc1ccc(N=c2cc(C)nc3cc[nH]n23)cc1,0.3754385709762573,1.0,1.0,1.0,0.3754385709762573,1.0,1.0,0.5142300128936768,Use-case DRD2 Demo_323
4.0,c1cnc2c(c1)CCCC2,COc1nc2c(cc1C#N)CCCC2,0.37531578540802,1.0,1.0,1.0,0.37531578540802,0.0,1.0,0.5141345262527466,Use-case DRD2 Demo_324
2.0,c1ccc(CNCc2nc(Cc3ccccc3)no2)cc1,COc1cccc(CN(C)Cc2nc(Cc3ccc(Cl)cc3)no2)c1,0.3751336336135864,1.0,1.0,1.0,0.3751336336135864,0.0,7.0,0.5139928460121155,Use-case DRD2 Demo_325
6.0,N=c1[nH]c2ccccc2c2cn(-c3ccccc3)nc12,O=[N+]([O-])c1cccc(-n2cc3c(n2)c(=NCCCO)[nH]c2ccccc23)c1,0.3750917911529541,1.0,1.0,1.0,0.3750917911529541,2.0,5.0,0.5139603018760681,Use-case DRD2 Demo_326
6.0,O=S(=O)(Nc1ccccc1)c1ccccc1,O=S(=O)(Nc1ccc(F)cc1F)c1ccc(F)c(F)c1F,0.37490367889404297,1.0,1.0,1.0,0.37490367889404297,1.0,3.0,0.5138139724731445,Use-case DRD2 Demo_327
4.0,O=S(=O)(NCc1nccs1)c1ccccc1,Cc1csc(CNS(=O)(=O)c2ccc(C(N)=O)cc2)n1,0.37468552589416504,1.0,1.0,1.0,0.37468552589416504,2.0,5.0,0.5136443376541138,Use-case DRD2 Demo_328
8.0,O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)Nc1ccccc1,COc1cccc(N(CC(=O)Nc2cc(C)ccc2OC)S(=O)(=O)c2ccc(C)cc2)c1,0.37461021542549133,1.0,1.0,1.0,0.37461021542549133,1.0,8.0,0.5135857462882996,Use-case DRD2 Demo_329
6.0,O=C1C2CCCN3C(=O)c4ccccc4C23CN1Cc1ccccc1,Cc1ccc2c(c1)C(=O)N1CCCC3C(=O)N(Cc4ccc(F)cc4)CC231,0.37443485856056213,1.0,1.0,1.0,0.37443485856056213,0.0,2.0,0.5134493708610535,Use-case DRD2 Demo_330
7.0,O=C(Nc1ccccc1COc1ccc2ccccc2c1)c1cc(-c2cccs2)nc2ccccc12,COc1cccc(NC(=O)c2cc(-c3cccs3)nc3ccccc23)c1COc1ccc2ccccc2c1,0.3741913437843323,1.0,1.0,1.0,0.3741913437843323,1.0,7.0,0.5132599472999573,Use-case DRD2 Demo_331
6.0,c1cc(N2CCOCC2)ncn1,CN(C)c1ncc(Cl)c(N2CCOCC2)n1,0.37418442964553833,1.0,1.0,1.0,0.37418442964553833,0.0,2.0,0.5132545828819275,Use-case DRD2 Demo_332
4.0,O=C1CC(c2ccccc2)C(C(=O)c2ccccc2)c2ccccc21,O=C1CC(c2ccc(Cl)cc2)C(C(=O)c2ccccc2)c2cc(Cl)ccc21,0.37405604124069214,1.0,1.0,1.0,0.37405604124069214,0.0,3.0,0.5131546854972839,Use-case DRD2 Demo_333
7.0,c1ccc(CN2CCOCC2)cc1,N#CC(c1ccc(Cl)cc1)N1CCOCC1,0.37400707602500916,1.0,1.0,1.0,0.37400707602500916,0.0,2.0,0.5131165981292725,Use-case DRD2 Demo_334
1.0,O=c1cc[nH]cn1,CC(C)(O)C=Cc1nc(=O)c(C#N)c(Cl)[nH]1,0.37389105558395386,1.0,1.0,1.0,0.37389105558395386,2.0,2.0,0.5130263566970825,Use-case DRD2 Demo_335
6.0,c1ccc2cc(Cn3c(N4CCNCC4)nc4ccccc43)ccc2c1,CN1CCN(c2nc3ccccc3n2Cc2ccc3ccccc3c2)CC1,0.37374523282051086,1.0,1.0,1.0,0.37374523282051086,0.0,3.0,0.5129129886627197,Use-case DRD2 Demo_336
8.0,c1cncc(-c2ccn(-c3ccnc4c3cnn4-c3cccc(N4CCCCC4)c3)n2)c1,FC(F)(F)c1nn(-c2cccc(N3CCCCC3)c2)c2nccc(-n3ccc(-c4cccnc4)n3)c12,0.3737337589263916,1.0,1.0,1.0,0.3737337589263916,0.0,4.0,0.5129040479660034,Use-case DRD2 Demo_337
3.0,O=S(=O)(Nc1cccc(-c2cccnn2)c1)c1ccccc1,CC(C)CN(c1cccc(-c2cccnn2)c1)S(=O)(=O)c1ccc(OC(F)(F)F)cc1,0.37368690967559814,1.0,1.0,1.0,0.37368690967559814,0.0,7.0,0.5128676295280457,Use-case DRD2 Demo_338
0.0,O=C(N=c1nc[nH][nH]1)N1CCN(c2ccccc2)CC1,COc1cccc(N2CCN(C(=O)N=c3nc(C)n(C)[nH]3)CC2)c1,0.37360331416130066,1.0,1.0,1.0,0.37360331416130066,1.0,2.0,0.5128025412559509,Use-case DRD2 Demo_339
5.0,O=C(NCC1CCCC2c3ccccc3CCC12)c1ccnnc1,CC(C)CCCc1ccc2c(c1)CCC1C(C)(CNC(=O)c3ccnnc3)CCCC21C,0.37352490425109863,1.0,1.0,1.0,0.37352490425109863,1.0,7.0,0.5127416253089905,Use-case DRD2 Demo_340
3.0,O=C(Nc1ccccc1)C1CC(c2ccccc2)=NO1,COc1cccc(NC(=O)C2CC(c3cccc(OC)c3)=NO2)c1,0.3734786808490753,1.0,1.0,1.0,0.3734786808490753,1.0,5.0,0.5127056241035461,Use-case DRD2 Demo_341
4.0,C(=Cc1ccccc1)c1ccccc1,Cc1cc(O)ccc1C=C(C#N)c1ccc(O)cc1,0.37347161769866943,1.0,1.0,1.0,0.37347161769866943,2.0,2.0,0.5127001404762268,Use-case DRD2 Demo_342
8.0,O=C(CN1CCN(c2ccccc2)CC1)Nc1ccc2c(c1)OCCC2=O,CC(C)Oc1cc2c(cc1NC(=O)CN1CCN(c3ccccc3)CC1)OC(C)(C)CC2=O,0.3732668459415436,1.0,1.0,1.0,0.3732668459415436,1.0,6.0,0.512540876865387,Use-case DRD2 Demo_343
7.0,O=C1c2ccccc2-c2ccc(S(=O)(=O)NCc3ccccc3)cc21,COc1ccc(C(C)NS(=O)(=O)c2ccc3c(c2)C(=O)c2ccccc2-3)cc1OC,0.37316808104515076,1.0,1.0,1.0,0.37316808104515076,1.0,6.0,0.5124641060829163,Use-case DRD2 Demo_344
5.0,O=C1CCC2C(=CCC3C2CC2C(C(=O)c4ccc5ccccc5n4)CCC23)C1,CC12CCC(=O)CC1=CCC1C2CC2(C#N)C1CCC2(C)C(=O)c1ccc2ccccc2n1,0.37307804822921753,1.0,1.0,1.0,0.37307804822921753,0.0,2.0,0.5123940706253052,Use-case DRD2 Demo_345
0.0,O=C(N=c1[nH]cnc2[nH]cnc12)c1ccccc1,O=C(N=c1[nH]cnc2[nH]cnc12)c1ccccc1Cl,0.3729720115661621,1.0,1.0,1.0,0.3729720115661621,2.0,1.0,0.512311577796936,Use-case DRD2 Demo_346
0.0,c1ccc(-c2ccncc2)cc1,CSc1nc(C)cc(-c2ccccc2Cl)c1C#N,0.3729247748851776,1.0,1.0,1.0,0.3729247748851776,0.0,2.0,0.5122748613357544,Use-case DRD2 Demo_347
2.0,O=S(=O)(c1ccc(N2CCNCC2)nc1)N1CCNCC1,CCN1CCN(S(=O)(=O)c2ccc(N3CCNCC3)nc2)CC1,0.37271812558174133,1.0,1.0,1.0,0.37271812558174133,1.0,4.0,0.5121141076087952,Use-case DRD2 Demo_348
5.0,O=C(CSc1sc(-c2ccccc2)nc1S(=O)(=O)c1ccccc1)NC1CCS(=O)(=O)C1,CC(C)CN(C(=O)CSc1sc(-c2ccc(F)cc2)nc1S(=O)(=O)c1ccc(Br)cc1)C1CCS(=O)(=O)C1,0.37258657813072205,1.0,1.0,1.0,0.37258657813072205,0.0,9.0,0.5120117664337158,Use-case DRD2 Demo_349
8.0,S=c1[nH]nc(-c2cnnn2-c2ccccc2)n1-c1ccccc1,Cc1ccccc1-n1nncc1-c1n[nH]c(=S)n1-c1cc(Cl)ccc1Cl,0.3724801540374756,1.0,1.0,1.0,0.3724801540374756,1.0,3.0,0.5119289755821228,Use-case DRD2 Demo_350
0.0,c1ccc(OCC23CC4CC(CC(C4)C2)C3)cc1,CS(=O)(=O)NC(=O)c1cc(Cl)c(OCC23CC4CC(CC(C4)C2)C3)cc1F,0.372464656829834,1.0,1.0,1.0,0.372464656829834,1.0,5.0,0.5119169354438782,Use-case DRD2 Demo_351
9.0,O=C(CN=c1nc[nH]c(-c2cccnc2)n1)Nc1ccccc1,COc1nc(=NCC(=O)Nc2ccccc2C(F)(F)F)nc(-c2cccnc2)[nH]1,0.37231823801994324,1.0,1.0,1.0,0.37231823801994324,2.0,5.0,0.5118030905723572,Use-case DRD2 Demo_352
7.0,O=C(c1nnco1)N1CCN(c2ccccc2)CC1,Cc1ccc(N2CCN(C(=O)c3nnc(C)o3)C(COCC(F)(F)F)C2)cc1,0.3719460666179657,1.0,1.0,1.0,0.3719460666179657,0.0,5.0,0.5115135908126831,Use-case DRD2 Demo_353
0.0,O=C(COc1ccccc1)N=c1[nH]nc(-c2ccc(-n3cnnn3)cc2)o1,COc1cc(-c2n[nH]c(=NC(=O)COc3ccc(F)cc3)o2)ccc1-n1cnnn1,0.37186259031295776,1.0,1.0,1.0,0.37186259031295776,1.0,6.0,0.5114486217498779,Use-case DRD2 Demo_354
1.0,O=C(Cc1ccccc1)N1CCC(Cc2ccccc2)CC1,COc1ccc(CC2(CO)CCN(C(=O)Cc3ccc(Cl)cc3Cl)CC2)cc1,0.3718116283416748,1.0,1.0,1.0,0.3718116283416748,1.0,6.0,0.5114090442657471,Use-case DRD2 Demo_355
8.0,O=C(c1cc2c(n(Cc3ccccc3)c1=O)-c1[nH]c3ccccc3c1CCC2)N1CCC1,CC1CN(C(=O)c2cc3c(n(Cc4ccccc4)c2=O)-c2c(c4ccccc4n2C)CCC3)C1,0.3717888593673706,1.0,1.0,1.0,0.3717888593673706,0.0,3.0,0.5113913416862488,Use-case DRD2 Demo_356
4.0,C1CCCC1,CC(C)(N)C1CC(O)C(O)C1,0.3717709183692932,1.0,1.0,1.0,0.3717709183692932,3.0,1.0,0.5113773941993713,Use-case DRD2 Demo_357
7.0,c1ccc2nccnc2c1,CCCc1nc2ccccc2nc1CC,0.37167033553123474,1.0,1.0,1.0,0.37167033553123474,0.0,3.0,0.5112991333007812,Use-case DRD2 Demo_358
4.0,O=c1n(Cc2ccccc2)cc2n1-c1ccccc1C2,O=c1n(Cc2cccc(Cl)c2)c(O)c2n1-c1ccccc1C2,0.3716583549976349,1.0,1.0,1.0,0.3716583549976349,1.0,2.0,0.5112898349761963,Use-case DRD2 Demo_359
0.0,N=c1[nH]nc(-c2ccc(NC(=O)COCc3ccccc3)cc2)o1,CC(OCc1ccc(F)cc1)C(=O)Nc1ccc(-c2n[nH]c(=N)o2)cc1,0.3715483248233795,1.0,1.0,1.0,0.3715483248233795,3.0,6.0,0.5112042427062988,Use-case DRD2 Demo_360
7.0,O=C(C=Cc1ccccc1)CC(=O)c1ccccc1,CCOc1ccc(C=CC(=O)CC(=O)c2ccc(O)cc2OC)cc1OC,0.3715144693851471,1.0,1.0,1.0,0.3715144693851471,1.0,9.0,0.5111778974533081,Use-case DRD2 Demo_361
9.0,O=C(Cc1nc(-c2ccccc2)no1)Nc1cn(Cc2ccccc2)c(=O)[nH]c1=O,CC(C)CCN(C(=O)Cc1nc(-c2ccccc2)no1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,0.37150970101356506,1.0,1.0,1.0,0.37150970101356506,2.0,9.0,0.511174201965332,Use-case DRD2 Demo_362
2.0,O=C(CNC(=O)C1CCNCC1)Nc1ccccc1,CCN(CC(=O)Nc1ccc(Br)c(C)c1)C(=O)C1CCN(C(C)=O)CC1,0.37130066752433777,1.0,1.0,1.0,0.37130066752433777,1.0,5.0,0.5110116600990295,Use-case DRD2 Demo_363
8.0,c1ccc2[nH]c(C3CCCNC3)nc2c1,CN1CCCC(c2nc3cc(C(F)(F)F)ccc3[nH]2)C1,0.371276319026947,1.0,1.0,1.0,0.371276319026947,1.0,1.0,0.510992705821991,Use-case DRD2 Demo_364
1.0,c1ccc2c(c1)nc1cnc3cncnc3n12,CCCOc1nc(C)c2nc(C)c3nc4ccccc4n3c2n1,0.3712559640407562,1.0,1.0,1.0,0.3712559640407562,0.0,3.0,0.5109769105911255,Use-case DRD2 Demo_365
3.0,O=C(NCc1ccccc1)c1ccc2c(c1)C(n1ccnn1)CCO2,CNC(=O)c1cn(C2c3cc(C(=O)NC(C)c4ccc(Cl)cc4Cl)c(C)cc3OC(C)(C)C2O)nn1,0.37120717763900757,1.0,1.0,1.0,0.37120717763900757,3.0,5.0,0.5109388828277588,Use-case DRD2 Demo_366
4.0,O=C(Nc1cnn(CC(=O)N2CC3NCCOC3C2)c1)c1ncoc1-c1cc[nH]c1,Cc1cc(-c2ocnc2C(=O)Nc2cnn(CC(=O)N3CC4NCCOC4C3)c2)c(C)[nH]1,0.3711197078227997,1.0,1.0,1.0,0.3711197078227997,3.0,5.0,0.5108708739280701,Use-case DRD2 Demo_367
8.0,c1ccc(Cn2ccc3ccccc32)cc1,Cc1c(C)n(Cc2cccc(F)c2)c2ccc(OC(C)C)cc12,0.37098145484924316,1.0,1.0,1.0,0.37098145484924316,0.0,4.0,0.51076340675354,Use-case DRD2 Demo_368
2.0,c1ccccc1,CC(=O)C(C)Cc1c(C)cc(O)cc1O,0.37095123529434204,1.0,1.0,1.0,0.37095123529434204,2.0,3.0,0.5107398629188538,Use-case DRD2 Demo_369
5.0,O=C(c1nc2ccc(NCc3ccccc3)cc2[nH]1)N1CC2CCCCC2C1,O=C(c1nc2ccc(NCc3cc(Cl)cc(Cl)c3O)cc2[nH]1)N1CC2CCCCC2(O)C1,0.37089261412620544,1.0,1.0,1.0,0.37089261412620544,4.0,4.0,0.5106942653656006,Use-case DRD2 Demo_370
4.0,O=C(Nc1ccccc1)N1CCC(c2c[nH]c3ccccc23)CC1,O=C(Nc1ccc(F)cc1F)N1CCC(c2c[nH]c3ccccc23)CC1,0.37087175250053406,1.0,1.0,1.0,0.37087175250053406,2.0,2.0,0.5106780529022217,Use-case DRD2 Demo_371
8.0,c1ccc(C2CN3CCN2CC3)nc1,c1ccc(C2CN3CCN2CC3)nc1,0.370845228433609,1.0,1.0,1.0,0.370845228433609,0.0,1.0,0.5106574296951294,Use-case DRD2 Demo_372
5.0,O=c1[nH]c(Sc2ccccc2)nc2ccccc12,O=c1[nH]c(Sc2ccccc2F)nc2ccccc12,0.3708406686782837,1.0,1.0,1.0,0.3708406686782837,1.0,2.0,0.5106538534164429,Use-case DRD2 Demo_373
5.0,O=C(CCCN1CCc2ccccc2C1C(=O)Nc1ccccc1)c1ccccc1,Cc1cccc2c1C(C(=O)Nc1ccccc1S(N)(=O)=O)N(CCCC(=O)c1ccc(F)cc1)CC2,0.37083277106285095,1.0,1.0,1.0,0.37083277106285095,2.0,8.0,0.510647714138031,Use-case DRD2 Demo_374
9.0,c1ccccc1,CC(C)(C)C(=O)c1ccc(F)cc1,0.3707959055900574,1.0,1.0,1.0,0.3707959055900574,0.0,1.0,0.510619044303894,Use-case DRD2 Demo_375
4.0,O=c1nc(C2=CC3CC3NC2)[nH]n2c(C3CCOCC3)ncc12,CCN1CC(c2nc(=O)c3cnc(C4CCOCC4)n3[nH]2)=CC2C(CO)C21,0.3707538843154907,1.0,1.0,1.0,0.3707538843154907,2.0,4.0,0.5105863809585571,Use-case DRD2 Demo_376
9.0,O=C(Nc1ccc(OC2CCN(C(=O)C3CC3)CC2)cc1)N1Cc2ccncc2C1,O=C(Nc1ccc(OC2CCN(C(=O)C3CC3)CC2)cc1)N1Cc2ccncc2C1,0.37075111269950867,1.0,1.0,1.0,0.37075111269950867,1.0,4.0,0.5105841755867004,Use-case DRD2 Demo_377
9.0,O=C(N=c1[nH]ccs1)c1cccc(Oc2ccccc2)c1,COc1ccc(Oc2cccc(C(=O)N=c3[nH]ccs3)c2)cc1,0.37066683173179626,1.0,1.0,1.0,0.37066683173179626,1.0,4.0,0.5105186700820923,Use-case DRD2 Demo_378
7.0,O=C(Cn1nnc(-c2ccncc2)n1)NCc1ccco1,O=C(Cn1nnc(-c2ccncc2)n1)NCc1ccco1,0.37063753604888916,1.0,1.0,1.0,0.37063753604888916,1.0,5.0,0.5104959011077881,Use-case DRD2 Demo_379
9.0,N=c1nc[nH]c2nc(SCc3ccccc3)[nH]c12,N=c1nc[nH]c2nc(SCc3ccc(Br)cc3)[nH]c12,0.3705832064151764,1.0,1.0,1.0,0.3705832064151764,3.0,3.0,0.5104535818099976,Use-case DRD2 Demo_380
5.0,O=C1CCC2C(CCN2Cc2ccccc2)N1Cc1cccnc1,CC(C)Oc1ccc(CN2CCC3C2CCC(=O)N3Cc2cccnc2)cc1,0.37054502964019775,1.0,1.0,1.0,0.37054502964019775,0.0,6.0,0.5104238986968994,Use-case DRD2 Demo_381
1.0,c1ccc(C(c2ccccc2)(c2ccccc2)c2cncc3c2[nH]c2ccccc23)cc1,c1ccc(C(c2ccccc2)(c2ccccc2)c2cncc3c2[nH]c2ccccc23)cc1,0.3704802393913269,1.0,1.0,1.0,0.3704802393913269,1.0,4.0,0.5103735327720642,Use-case DRD2 Demo_382
3.0,O=C(N=c1cco[nH]1)c1cccs1,Cc1cc(=NC(=O)c2cccs2)[nH]o1,0.3704795241355896,1.0,1.0,1.0,0.3704795241355896,1.0,1.0,0.5103729367256165,Use-case DRD2 Demo_383
8.0,O=c1[nH]cc(Cc2cccc(OCc3ccccc3)c2)s1,O=c1[nH]c(O)c(Cc2cccc(OCc3ccccc3)c2)s1,0.37046587467193604,1.0,1.0,1.0,0.37046587467193604,2.0,5.0,0.5103623867034912,Use-case DRD2 Demo_384
